uuid,year,country_code,country_name,keywords,title,abstract,download_url,metadata_url,latitude,longitude
48cedd1c-cd1f-4872-88ae-e51615bd6ccb,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Cojutepeque - El Salvador),"Include:
Cojutepeque (2457 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/48cedd1c-cd1f-4872-88ae-e51615bd6ccb/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-cojutepeque-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/48cedd1c-cd1f-4872-88ae-e51615bd6ccb,13.183510496374568,-87.70349463500726
31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Conchagua - El Salvador),"Include:
Conchagua (2655 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-conchagua-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9,13.186358363497556,-87.70102813075532
31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Conchagua - El Salvador),"Include:
Conchagua (2655 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9/resources/el_salvador-1811-levantamiento_general_de_suelos-conchagua-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/31eb7eb7-e0c4-4b7c-8ec6-6545e3f1dca9,13.17542981208079,-87.71937964643227
991f2a94-20d1-4447-a8e4-9bc4595c3664,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Desembocadura del Rio Lempa - El Salvador),"Include:
Desembocadura del Rio Lempa (2455 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/991f2a94-20d1-4447-a8e4-9bc4595c3664/resources/el_salvador-1811-levantamiento_general_de_suelos-desembocadura_rio_lempa-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/991f2a94-20d1-4447-a8e4-9bc4595c3664,13.199810827450822,-87.71621962593326
991f2a94-20d1-4447-a8e4-9bc4595c3664,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Desembocadura del Rio Lempa - El Salvador),"Include:
Desembocadura del Rio Lempa (2455 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/991f2a94-20d1-4447-a8e4-9bc4595c3664/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-desembocadura_del_rio_lempa-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/991f2a94-20d1-4447-a8e4-9bc4595c3664,13.21112786301653,-87.72620816604801
8cb0d559-6058-4d07-b585-04d6e2662f20,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (El Paraiso - El Salvador),"Include:
El Paraiso (2358 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/8cb0d559-6058-4d07-b585-04d6e2662f20/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-el_paraiso-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/8cb0d559-6058-4d07-b585-04d6e2662f20,13.167022495923648,-87.69850214099506
8cb0d559-6058-4d07-b585-04d6e2662f20,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (El Paraiso - El Salvador),"Include:
El Paraiso (2358 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/8cb0d559-6058-4d07-b585-04d6e2662f20/resources/el_salvador-1811-levantamiento_general_de_suelos-el_paraiso-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/8cb0d559-6058-4d07-b585-04d6e2662f20,13.181019299850442,-87.70579550247456
973c0d7b-d6ea-47ac-afe1-3bee2ea774eb,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Ilobasco - El Salvador),"Include:
Ilobasco (2457-IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/973c0d7b-d6ea-47ac-afe1-3bee2ea774eb/resources/el_salvador-1811-levantamiento_general_de_suelos-l_lobasco-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/973c0d7b-d6ea-47ac-afe1-3bee2ea774eb,13.18457347539048,-87.724757662345
973c0d7b-d6ea-47ac-afe1-3bee2ea774eb,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Ilobasco - El Salvador),"Include:
Ilobasco (2457-IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/973c0d7b-d6ea-47ac-afe1-3bee2ea774eb/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-l_lobasco-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/973c0d7b-d6ea-47ac-afe1-3bee2ea774eb,13.179208079339968,-87.72096752391542
83e5350a-ced1-44e1-9429-1626f82c0067,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jiquilisco - El Salvador),"Include:
Jiquilisco (2455 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/83e5350a-ced1-44e1-9429-1626f82c0067/resources/el_salvador-1811-levantamiento_general_de_suelos-jiquilisco-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/83e5350a-ced1-44e1-9429-1626f82c0067,13.205943364365016,-87.70629413451857
83e5350a-ced1-44e1-9429-1626f82c0067,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jiquilisco - El Salvador),"Include:
Jiquilisco (2455 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/83e5350a-ced1-44e1-9429-1626f82c0067/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-jiquilisco-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/83e5350a-ced1-44e1-9429-1626f82c0067,13.175004049782489,-87.70932472101003
e5e4b42d-28d5-448c-b48d-bb82a297b410,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jocoro - El Salvador),"Include:
Jocoro (2556 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e5e4b42d-28d5-448c-b48d-bb82a297b410/resources/el_salvador-1811-levantamiento_general_de_suelos-jocoro-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/e5e4b42d-28d5-448c-b48d-bb82a297b410,13.184493777036101,-87.70003940992288
e5e4b42d-28d5-448c-b48d-bb82a297b410,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jocoro - El Salvador),"Include:
Jocoro (2556 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e5e4b42d-28d5-448c-b48d-bb82a297b410/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-jocoro-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/e5e4b42d-28d5-448c-b48d-bb82a297b410,13.20161000500677,-87.70744086021826
a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jucuaran - El Salvador),"Include:
Jucuaran (2555 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-jucuaran-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7,13.1925400626919,-87.72281203375893
a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Jucuaran - El Salvador),"Include:
Jucuaran (2555 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7/resources/el_salvador-1811-levantamiento_general_de_suelos-jucuaran-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/a2b4a280-3f3e-4fee-9e4f-2bf6527bbeb7,13.18177955062869,-87.7113072766366
6a275fbd-c2f6-4588-b0fb-27c641255237,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Herradura - El Salvador),"Include:
La Herradura (2456 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6a275fbd-c2f6-4588-b0fb-27c641255237/resources/el_salvador-1811-levantamiento_general_de_suelos-la_herradura-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/6a275fbd-c2f6-4588-b0fb-27c641255237,13.20881595295379,-87.70873389603322
6a275fbd-c2f6-4588-b0fb-27c641255237,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Herradura - El Salvador),"Include:
La Herradura (2456 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6a275fbd-c2f6-4588-b0fb-27c641255237/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-la_herradura-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/6a275fbd-c2f6-4588-b0fb-27c641255237,13.173554539212157,-87.72000922230421
faf5f631-812c-4578-9f90-5a34c6934398,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Libertad - El Salvador),"Include:
La Libertad (2356 III y 2356 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/faf5f631-812c-4578-9f90-5a34c6934398/resources/el_salvador-1811-levantamiento_general_de_suelos-la_libertad-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/faf5f631-812c-4578-9f90-5a34c6934398,13.179857166363956,-87.71090548082846
faf5f631-812c-4578-9f90-5a34c6934398,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Libertad - El Salvador),"Include:
La Libertad (2356 III y 2356 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/faf5f631-812c-4578-9f90-5a34c6934398/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-la_libertad-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/faf5f631-812c-4578-9f90-5a34c6934398,13.19232961905235,-87.72432035971978
0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Union - El Salvador),"Include:
La Union (2656 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9/resources/el_salvador-1811-levantamiento_general_de_suelos-la_union-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9,13.185056246505207,-87.70710088847083
0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (La Union - El Salvador),"Include:
La Union (2656 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-la_union-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/0b4fd8ac-43f8-4b66-a34d-c499a9ebacd9,13.187252181784793,-87.71789478009237
f6a4df81-e017-4680-ba40-434057a4b8ea,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Nueva San Salvador - El Salvador),"Include:
Nueva San Salvador (2357 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f6a4df81-e017-4680-ba40-434057a4b8ea/resources/el_salvador-1811-levantamiento_general_de_suelos-nueva_san_salvador-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f6a4df81-e017-4680-ba40-434057a4b8ea,13.188872047456043,-87.72680335359792
f6a4df81-e017-4680-ba40-434057a4b8ea,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Nueva San Salvador - El Salvador),"Include:
Nueva San Salvador (2357 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f6a4df81-e017-4680-ba40-434057a4b8ea/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-nueva_san_salvador-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f6a4df81-e017-4680-ba40-434057a4b8ea,13.206237215492584,-87.7094128302669
d4eaac0a-c816-49c6-bf3a-5a91a2a3db77,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Olocuilta - El Salvador),"Include:
Olocuilta (2356 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d4eaac0a-c816-49c6-bf3a-5a91a2a3db77/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-olocuilta-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/d4eaac0a-c816-49c6-bf3a-5a91a2a3db77,13.210971901152366,-87.72192874797747
d4eaac0a-c816-49c6-bf3a-5a91a2a3db77,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Olocuilta - El Salvador),"Include:
Olocuilta (2356 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d4eaac0a-c816-49c6-bf3a-5a91a2a3db77/resources/el_salvador-1811-levantamiento_general_de_suelos-olocuilta-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/d4eaac0a-c816-49c6-bf3a-5a91a2a3db77,13.198278307682372,-87.70748112690339
59b01eca-8d25-4d3c-bc66-d128abca0f2f,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Olomega - El Salvador),"Include:
Olomega (2555-I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/59b01eca-8d25-4d3c-bc66-d128abca0f2f/resources/el_salvador-1811-levantamiento_general_de_suelos-olomega-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/59b01eca-8d25-4d3c-bc66-d128abca0f2f,13.170096258093226,-87.7146332894278
59b01eca-8d25-4d3c-bc66-d128abca0f2f,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Olomega - El Salvador),"Include:
Olomega (2555-I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/59b01eca-8d25-4d3c-bc66-d128abca0f2f/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-olomega-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/59b01eca-8d25-4d3c-bc66-d128abca0f2f,13.189893628488495,-87.72655428196441
127e3e47-d46e-4141-837a-6483e20c50af,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Opico - El Salvador),"Include:
Opico (2357 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/127e3e47-d46e-4141-837a-6483e20c50af/resources/el_salvador-1811-levantamiento_general_de_suelos-opico-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/127e3e47-d46e-4141-837a-6483e20c50af,13.178699828694267,-87.70995505473769
127e3e47-d46e-4141-837a-6483e20c50af,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Opico - El Salvador),"Include:
Opico (2357 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/127e3e47-d46e-4141-837a-6483e20c50af/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-opico-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/127e3e47-d46e-4141-837a-6483e20c50af,13.191095459423929,-87.70453826263743
9fc5b16c-8643-4634-b874-d7cf96dcd078,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Puente Cuscatlan - El Salvador),"Include:
Puente Cuscatlan (2456 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/9fc5b16c-8643-4634-b874-d7cf96dcd078/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-puente_cuscatlan-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/9fc5b16c-8643-4634-b874-d7cf96dcd078,13.169261021359596,-87.7025349518705
9fc5b16c-8643-4634-b874-d7cf96dcd078,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Puente Cuscatlan - El Salvador),"Include:
Puente Cuscatlan (2456 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/9fc5b16c-8643-4634-b874-d7cf96dcd078/resources/el_salvador-1811-levantamiento_general_de_suelos-puente_cuscatlan-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/9fc5b16c-8643-4634-b874-d7cf96dcd078,13.19236358046688,-87.71009408784089
0e151086-8ab7-4846-9376-759bb4f8e918,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Rio Jiboa - El Salvador),"Include:
Rio Jiboa (2356 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/0e151086-8ab7-4846-9376-759bb4f8e918/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-rio_jiboa-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/0e151086-8ab7-4846-9376-759bb4f8e918,13.200826600315757,-87.70320029565252
0e151086-8ab7-4846-9376-759bb4f8e918,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Rio Jiboa - El Salvador),"Include:
Rio Jiboa (2356 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/0e151086-8ab7-4846-9376-759bb4f8e918/resources/el_salvador-1811-levantamiento_general_de_suelos-rio_jiboa-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/0e151086-8ab7-4846-9376-759bb4f8e918,13.179356947679796,-87.69957232784859
af122bf2-3a66-4d26-90ee-c5ccef730fe4,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Rio Titihuapa - El Salvador),"Include:
Rio Titihuapa (2457 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/af122bf2-3a66-4d26-90ee-c5ccef730fe4/resources/el_salvador-1811-levantamiento_general_de_suelos-rio_titihuapa-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/af122bf2-3a66-4d26-90ee-c5ccef730fe4,13.190706657575163,-87.72656345355036
af122bf2-3a66-4d26-90ee-c5ccef730fe4,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Rio Titihuapa - El Salvador),"Include:
Rio Titihuapa (2457 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/af122bf2-3a66-4d26-90ee-c5ccef730fe4/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-rio_titihuapa-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/af122bf2-3a66-4d26-90ee-c5ccef730fe4,13.19600676971596,-87.70841800658165
f2c1861c-399b-432d-866c-2911565b9e72,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Miguel - El Salvador),"Include:
San Miguel (2556 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f2c1861c-399b-432d-866c-2911565b9e72/resources/el_salvador-1811-levantamiento_general_de_suelos-san_miguel-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f2c1861c-399b-432d-866c-2911565b9e72,13.173370044793469,-87.69931187324568
f2c1861c-399b-432d-866c-2911565b9e72,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Miguel - El Salvador),"Include:
San Miguel (2556 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f2c1861c-399b-432d-866c-2911565b9e72/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-san_miguel-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/f2c1861c-399b-432d-866c-2911565b9e72,13.203038324810452,-87.70979355729318
03332c0a-4bb8-4c49-91a7-47383e4583d6,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Salvador - El Salvador),"Include:
San Salvador (2357 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/03332c0a-4bb8-4c49-91a7-47383e4583d6/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-san_salvador-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/03332c0a-4bb8-4c49-91a7-47383e4583d6,13.184376557767182,-87.70412621445128
03332c0a-4bb8-4c49-91a7-47383e4583d6,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Salvador - El Salvador),"Include:
San Salvador (2357 II) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/03332c0a-4bb8-4c49-91a7-47383e4583d6/resources/el_salvador-1811-levantamiento_general_de_suelos-san_salvador-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/03332c0a-4bb8-4c49-91a7-47383e4583d6,13.205783607252595,-87.7114542482556
bbef34be-8c8d-456f-abe7-ff6ffa68f0be,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Santa Rosa de Lima - El Salvador),"Include:
Santa Rosa de Lima (2656 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/bbef34be-8c8d-456f-abe7-ff6ffa68f0be/resources/el_salvador-1811-levantamiento_general_de_suelos-santa_rosa_de_lima-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/bbef34be-8c8d-456f-abe7-ff6ffa68f0be,13.187505668775547,-87.70995184930516
bbef34be-8c8d-456f-abe7-ff6ffa68f0be,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Santa Rosa de Lima - El Salvador),"Include:
Santa Rosa de Lima (2656 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/bbef34be-8c8d-456f-abe7-ff6ffa68f0be/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-santa_rosa_de_lima-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/bbef34be-8c8d-456f-abe7-ff6ffa68f0be,13.190540020981263,-87.70858847167572
c9ea320c-0423-48a8-b0c9-200d14e9e966,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Vicente - El Salvador),"Include:
San Vicente (2456 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/c9ea320c-0423-48a8-b0c9-200d14e9e966/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-san_vicente-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/c9ea320c-0423-48a8-b0c9-200d14e9e966,13.197267229935907,-87.70308733948896
c9ea320c-0423-48a8-b0c9-200d14e9e966,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (San Vicente - El Salvador),"Include:
San Vicente (2456 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/c9ea320c-0423-48a8-b0c9-200d14e9e966/resources/el_salvador-1811-levantamiento_general_de_suelos-san_vicente-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/c9ea320c-0423-48a8-b0c9-200d14e9e966,13.18041140642844,-87.7209497344796
4ad5db20-4da4-4c6a-a536-1b510c9fa423,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Suchitoto-El salvador),"Include:
Suchitoto (2357 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/4ad5db20-4da4-4c6a-a536-1b510c9fa423/resources/el_salvador-1811-levantamiento_general_de_suelos-suchitoto-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/4ad5db20-4da4-4c6a-a536-1b510c9fa423,13.174166859380849,-87.698790189532
4ad5db20-4da4-4c6a-a536-1b510c9fa423,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Suchitoto-El salvador),"Include:
Suchitoto (2357 I) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/4ad5db20-4da4-4c6a-a536-1b510c9fa423/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-suchitoto-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/4ad5db20-4da4-4c6a-a536-1b510c9fa423,13.214627094998443,-87.70994863452542
c96fff24-ec00-4327-a527-9ee9a58d657b,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Usulutan - El Salvador),"Include:
Usulutan (2556 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/c96fff24-ec00-4327-a527-9ee9a58d657b/resources/el_salvador-1811-levantamiento_general_de_suelos-usulutan-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/c96fff24-ec00-4327-a527-9ee9a58d657b,13.208678115348683,-87.71641706723499
c96fff24-ec00-4327-a527-9ee9a58d657b,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Usulutan - El Salvador),"Include:
Usulutan (2556 III) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/c96fff24-ec00-4327-a527-9ee9a58d657b/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-usulutan-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/c96fff24-ec00-4327-a527-9ee9a58d657b,13.211171742012002,-87.70847644866048
b0696347-1518-4208-b0ce-f4e6c05044e1,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Valle de la Esperanza - El Salvador),"Include:
Valle de la Esperanza (2556 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/b0696347-1518-4208-b0ce-f4e6c05044e1/resources/el_salvador-1811-levantamiento_general_de_suelos-valle_de_la_esperanza-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/b0696347-1518-4208-b0ce-f4e6c05044e1,13.182523307800997,-87.72461972977555
b0696347-1518-4208-b0ce-f4e6c05044e1,1963,SV,El Salvador,Soil,Levantamiento General de Suelos (Valle de la Esperanza - El Salvador),"Include:
Valle de la Esperanza (2556 IV) - Soil Maps; Description of the mapping units","https://storage.googleapis.com/fao-maps-catalog-data/uuid/b0696347-1518-4208-b0ce-f4e6c05044e1/resources/el_salvador-1811-resumen_de_las_unidades_de_mapeo-valle_de_la_esperanza-soils2-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/b0696347-1518-4208-b0ce-f4e6c05044e1,13.172670656493313,-87.70222439503165
da5f8f10-88fd-11da-a88f-000d939bc5d8,1964,SV,El Salvador,"Land,Land Suitability,Land Use",Uso potencial de la tierra,Uso potencial de la tierra (El Salvador),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/da5f8f10-88fd-11da-a88f-000d939bc5d8/resources/el_salvador-1814-uso_potencial_de_la_terra-land_use-1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/da5f8f10-88fd-11da-a88f-000d939bc5d8,13.213969466211264,-87.7108961345783
2a1f2b1f-0043-4db4-b3de-22fa59d129bc,1966,SY,Syrian Arab Republic,"Hydrogeology,Water Resources",Etude des ressources en eaux souterraines de la jezireh syrienne,"Carte hydrologique de la haute-jezireh, carte n° 2, (200 000)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/2a1f2b1f-0043-4db4-b3de-22fa59d129bc/resources/syria-1256-carte_hydrologique_de_la_haute-jezireh-geology-1-200,000.jpg",https://data.apps.fao.org/catalog/iso/2a1f2b1f-0043-4db4-b3de-22fa59d129bc,,
